@RELATION BearingFaultTrainingDataset

@ATTRIBUTE Motor_Load_(HP) REAL
@ATTRIBUTE Time REAL
@ATTRIBUTE Amplitude REAL
@ATTRIBUTE Raw/Envelope_Spectrum REAL
@ATTRIBUTE Frequency REAL
@ATTRIBUTE pk_pk1 REAL
@ATTRIBUTE pk_pk2 REAL
@ATTRIBUTE pk_pk3 REAL
@ATTRIBUTE pk_pk4 REAL
@ATTRIBUTE pk_pk5 REAL
@ATTRIBUTE pk_pk6 REAL
@ATTRIBUTE pk_pk7 REAL
@ATTRIBUTE pk_pk8 REAL
@ATTRIBUTE pk_pk9 REAL
@ATTRIBUTE pk_pk10 REAL
@ATTRIBUTE Kur REAL
@ATTRIBUTE SF REAL
@ATTRIBUTE E REAL
@ATTRIBUTE MF REAL
@ATTRIBUTE S REAL
@ATTRIBUTE CF REAL
@ATTRIBUTE rdate REAL
@ATTRIBUTE hourlocal REAL
@ATTRIBUTE minlocal REAL
@ATTRIBUTE daylocal REAL
@ATTRIBUTE rxasp REAL
@ATTRIBUTE rxhep REAL
@ATTRIBUTE dasp14 REAL
@ATTRIBUTE dasplt REAL
@ATTRIBUTE dlh14 REAL
@ATTRIBUTE dmh14 REAL
@ATTRIBUTE dhh14 REAL
@ATTRIBUTE ondrug REAL
@ATTRIBUTE dsch REAL
@ATTRIBUTE divh REAL
@ATTRIBUTE dap REAL
@ATTRIBUTE doac REAL
@ATTRIBUTE dgorm REAL
@ATTRIBUTE dster REAL
@ATTRIBUTE dcaa REAL
@ATTRIBUTE dhaemd REAL
@ATTRIBUTE dcarend REAL
@ATTRIBUTE dthromb REAL
@ATTRIBUTE dmajnch REAL
@ATTRIBUTE dmajnchd REAL
@ATTRIBUTE dmajnchx REAL
@ATTRIBUTE dside REAL
@ATTRIBUTE dsided REAL
@ATTRIBUTE dsidex REAL
@ATTRIBUTE ddiagisc REAL
@ATTRIBUTE ddiagha REAL
@ATTRIBUTE ddiagun REAL
@ATTRIBUTE dnostrk REAL
@ATTRIBUTE dnostrkx REAL
@ATTRIBUTE drsisc REAL
@ATTRIBUTE drsiscd REAL
@ATTRIBUTE drsh REAL
@ATTRIBUTE drshd REAL
@ATTRIBUTE drsunk REAL
@ATTRIBUTE drsunkd REAL
@ATTRIBUTE dpe REAL
@ATTRIBUTE dped REAL
@ATTRIBUTE dalive REAL
@ATTRIBUTE dalived REAL
@ATTRIBUTE dplace REAL
@ATTRIBUTE ddead REAL
@ATTRIBUTE ddeadd REAL
@ATTRIBUTE ddeadc REAL
@ATTRIBUTE ddeadx REAL
@ATTRIBUTE fdead REAL
@ATTRIBUTE flastd REAL
@ATTRIBUTE fdeadd REAL
@ATTRIBUTE fdeadc REAL
@ATTRIBUTE fdeadx REAL
@ATTRIBUTE frecover REAL
@ATTRIBUTE fdennis REAL
@ATTRIBUTE fplace REAL
@ATTRIBUTE fap REAL
@ATTRIBUTE foac REAL
@ATTRIBUTE IF1 REAL
@ATTRIBUTE IF2 REAL
@ATTRIBUTE IF3 REAL
@ATTRIBUTE IF4 REAL
@ATTRIBUTE IF5 REAL
@ATTRIBUTE IF6 REAL
@ATTRIBUTE IF7 REAL
@ATTRIBUTE IF8 REAL
@ATTRIBUTE IF9 REAL
@ATTRIBUTE IF10 REAL
@ATTRIBUTE Skew1 REAL
@ATTRIBUTE Skew2 REAL
@ATTRIBUTE Skew3 REAL
@ATTRIBUTE Skew4 REAL
@ATTRIBUTE Skew5 REAL
@ATTRIBUTE Skew6 REAL
@ATTRIBUTE Skew7 REAL
@ATTRIBUTE Skew8 REAL
@ATTRIBUTE Skew9 REAL
@ATTRIBUTE Skew10 REAL
@ATTRIBUTE Approx_Motor_Speed_(rpm) REAL
@ATTRIBUTE Fault_Diameter REAL
@ATTRIBUTE Inner_Race REAL
@ATTRIBUTE Ball REAL
@ATTRIBUTE Angle_of_contact_(α) REAL
@ATTRIBUTE Pitch_diameter_(Pd) REAL
@ATTRIBUTE Number_of_balls REAL
@ATTRIBUTE Number_of_rows REAL
@ATTRIBUTE Ball_diameter REAL
@ATTRIBUTE Outer_Race_Centered REAL
@ATTRIBUTE Outer_Race_Orthogonal REAL
@ATTRIBUTE Outer_Race_Opposite REAL
@ATTRIBUTE BearingConditions {Healthy,Inner_race_defect,Outer_race_defect,Ball_defect}

@DATA
3,23,2,2,81,1,1,2,2,1,1,140,2,2,2,1,2,1,1,1,0,14,99,99,5,2,3,2,2,2,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,4,3,3,26,184,5,14,1,1,2,2,0,184,0.7751,0.2243,0.0582,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
8,9,2,1,59,1,1,2,2,1,1,170,2,2,2,1,1,1,2,1,0,14,99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,4,1,1,1,1,1,1,94,94,7,27,1,1,2,2,1,1,0.4242,0.0824,0.0382,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
10,24,2,1,64,2,1,2,2,1,1,210,2,2,2,2,1,1,1,1,0,14,99,99,4,1,2,1,2,1,1,2,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,3,3,3,36,163,5,14,1,1,2,2,0,163,0.4946,0.1081,0.0432,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Inner_race_defect
1,9,2,2,86,1,1,1,1,1,1,190,2,2,2,1,2,2,1,1,0,14,99,99,6,2,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,158,6,1,1,1,1,1,1,53,158,7,27,1,1,1,2,1,158,0.8809,0.3563,0.0913,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,Ball_defect
1,3,2,2,67,1,1,2,2,1,1,160,1,1,1,1,2,2,1,1,0,14,99,99,6,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,5,1,1,18,180,7,27,1,1,2,2,0,180,0.3822,0.0618,0.0211,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Inner_race_defect
10,24,2,1,63,2,1,2,1,1,1,200,2,2,2,1,1,1,1,1,0,14,99,99,2,2,1,2,2,1,1,1,14,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,2,3,3,31,185,5,14,1,1,2,2,0,185,0.3742,0.0776,0.0304,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,35,2,1,67,1,1,1,1,1,1,180,2,2,2,2,1,3,1,1,0,14,99,99,3,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,44,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,91,184,7,27,1,1,2,2,0,184,0.6163,0.1705,0.0652,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,26,1,1,64,1,1,2,2,1,1,150,2,2,2,2,2,1,1,1,0,0,99,99,7,1,2,1,1,1,1,2,8,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,1,1,2,1,8,1,1,1,1,1,1,1,10,10,7,27,1,1,2,2,1,8,0.8091,0.3122,0.1742,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
3,47,2,2,79,1,1,2,2,1,1,150,2,2,2,1,1,1,1,1,1,0,99,99,2,1,2,1,2,1,1,2,8,1,1,1,1,1,1,2,1,1,1,1,1,1,2,9,26,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,4,3,3,8,189,5,14,14,1,2,2,0,189,0.659,0.1581,0.04,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,25,1,2,80,1,1,2,2,1,1,160,1,1,1,1,1,1,2,1,0,0,99,99,2,1,3,1,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,1,1,43,190,7,27,1,1,2,2,0,190,0.7066,0.2064,0.0639,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
6,6,2,2,62,2,1,1,1,1,1,130,2,2,2,1,2,2,3,1,0,0,99,99,3,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,17,163,7,27,1,1,2,2,0,163,0.7504,0.1525,0.0707,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
6,6,2,2,68,1,1,1,1,1,1,130,2,2,2,2,2,2,1,1,0,0,99,99,4,1,3,1,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,30,1,1,1,2,33,4,1,2,1,33,4,1,1,1,1,1,1,43,37,7,27,1,1,2,2,1,33,0.7964,0.2031,0.0812,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
1,29,2,1,71,1,1,2,2,1,1,150,1,1,1,2,1,1,1,1,0,0,99,99,4,2,1,2,2,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,10,2,1,1,0,1,1,1,1,1,1,1,1,5,1,1,41,189,7,27,1,1,2,2,0,189,0.2689,0.0651,0.0188,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,15,1,2,78,1,1,1,1,1,1,170,2,2,2,1,2,2,1,2,0,0,99,99,5,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,40,34,7,27,1,1,2,2,1,1,0.9471,0.5477,0.2712,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
3,12,2,1,84,1,1,2,1,1,1,200,1,1,1,2,1,1,1,1,0,0,99,99,6,1,1,1,2,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,3,3,4,186,5,14,1,1,2,2,0,186,0.4617,0.1327,0.0262,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
8,24,2,1,64,1,1,2,2,1,1,150,1,1,1,1,1,1,1,1,0,0,99,99,6,2,2,2,2,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,0,1,1,1,1,1,1,2,1,3,1,1,75,191,7,27,1,1,2,2,0,191,0.1491,0.033,0.0113,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
8,29,1,1,64,1,1,2,2,1,1,180,2,2,2,1,1,2,1,1,0,0,99,99,7,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,74,192,7,27,1,1,2,2,0,192,0.7209,0.2368,0.1271,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,28,1,2,84,1,1,2,2,1,1,190,2,2,2,2,2,1,1,1,0,0,99,99,3,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,146,4,1,1,1,1,1,1,35,146,7,27,1,1,2,2,1,146,0.948,0.5581,0.2356,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
3,12,2,1,80,1,1,2,2,1,1,140,1,1,1,1,1,2,1,2,0,0,99,99,3,2,1,2,2,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,1,1,0,1,1,1,1,1,1,1,2,3,3,3,0,183,5,14,1,1,2,2,0,183,0.5044,0.1434,0.0332,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
3,47,2,2,88,1,1,2,2,1,1,120,2,2,2,1,2,1,1,2,0,0,99,99,4,1,2,1,1,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,76,184,5,14,1,1,2,2,0,184,0.9119,0.3871,0.0961,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,22,2,2,65,1,1,1,1,1,1,160,2,2,2,2,3,3,3,3,0,0,99,99,7,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,20,0,1,1,1,1,1,1,61,613,7,27,1,1,2,2,1,20,0.8205,0.2235,0.1028,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ball_defect
5,40,2,1,59,2,1,2,1,1,1,160,1,1,1,1,1,1,2,1,0,0,99,99,3,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,24,1,1,1,0,1,1,1,1,1,1,3,1,2,2,1,41,237,6,19,1,1,2,2,0,237,0.1731,0.0329,0.0138,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
6,30,2,1,65,1,1,2,1,1,1,140,1,1,1,1,1,1,2,1,0,0,99,99,3,1,1,1,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,28,185,7,27,1,1,2,2,0,185,0.221,0.0465,0.0161,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
1,16,2,1,57,1,1,2,1,1,1,160,2,2,2,1,1,1,2,1,0,0,99,99,7,2,2,2,2,1,1,2,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,24,184,7,27,1,1,2,2,0,184,0.4128,0.0752,0.0366,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
10,24,2,2,60,1,1,2,1,1,1,140,2,2,2,1,1,1,1,1,0,0,99,99,7,2,1,4,2,1,1,1,11,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,11,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,54,201,5,14,1,1,1,2,0,201,0.4219,0.0553,0.0246,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
3,32,2,1,63,1,1,2,1,1,1,130,2,2,2,2,1,1,1,1,0,0,99,99,1,1,3,1,1,2,1,1,8,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,8,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,53,190,5,14,1,1,2,2,0,190,0.4991,0.1061,0.0428,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,18,2,2,77,1,1,1,1,1,1,145,2,2,2,2,1,1,1,1,0,0,99,99,3,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,9,1,1,1,0,1,1,1,1,1,1,1,1,5,1,1,37,175,7,27,1,1,2,2,0,175,0.725,0.1875,0.0531,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,9,2,1,66,2,1,1,1,1,1,160,2,2,2,1,1,1,1,1,0,0,99,99,6,2,1,2,2,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,13,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,13,172,7,27,1,1,2,2,0,172,0.3971,0.0912,0.0327,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,26,2,2,65,1,1,2,2,1,1,130,2,2,2,2,3,3,1,1,0,0,99,99,1,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,29,174,7,27,1,1,2,2,0,174,0.7756,0.1791,0.0764,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
1,8,2,2,54,1,1,1,1,1,1,190,2,2,2,1,1,1,1,1,0,6,99,99,5,1,2,1,2,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,29,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,48,188,7,27,1,1,2,2,0,188,0.3595,0.0384,0.021,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,6,2,1,63,2,1,1,1,1,1,180,2,2,2,1,2,1,1,1,0,6,99,99,5,1,3,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,71,5,1,1,1,1,1,1,18,1573,7,27,1,11,2,1,1,71,0.4657,0.1038,0.0424,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
3,36,2,1,79,2,1,2,2,1,1,150,2,2,2,1,1,1,1,1,0,6,99,99,5,2,3,2,2,2,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,36,189,5,14,1,1,2,2,0,189,0.5855,0.1802,0.0453,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
10,12,2,1,64,1,1,2,2,1,1,140,2,2,2,2,1,1,1,1,0,6,99,99,4,2,1,2,2,1,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,16,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,36,185,5,14,1,1,2,2,0,185,0.4954,0.1106,0.0437,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,34,2,1,75,2,1,1,1,1,1,170,2,2,2,2,2,3,3,3,1,6,99,99,4,1,2,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,36,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,34,4,1,1,1,1,1,1,22,588,7,27,14,1,2,1,1,34,0.8514,0.3873,0.1461,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
6,25,2,1,81,1,1,1,1,1,1,130,2,2,2,2,2,3,3,3,0,6,99,99,4,2,3,1,2,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,2,13,1,1,1,0,1,2,1,15,4,1,1,1,1,1,1,36,588,7,27,1,11,1,1,1,15,0.9055,0.4775,0.167,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
6,12,2,1,72,1,1,1,1,1,1,170,2,2,2,2,2,2,1,1,0,6,99,99,6,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,20,223,7,27,1,1,2,2,0,223,0.7628,0.2802,0.1014,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
6,24,2,1,78,1,1,1,1,1,1,130,1,1,1,1,1,1,2,1,0,6,99,99,6,2,1,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,20,178,7,27,1,1,2,2,0,178,0.3823,0.0976,0.0226,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
10,30,2,1,70,2,1,2,1,1,1,140,2,2,2,1,1,1,1,1,0,6,99,99,2,1,3,1,2,2,1,1,10,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,10,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,31,186,5,14,1,1,2,2,0,186,0.4662,0.1158,0.0366,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,25,2,2,77,1,1,1,1,1,1,170,2,2,2,1,1,3,1,1,0,6,99,99,4,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,17,1,1,1,0,1,1,1,1,1,1,2,2,2,1,1,29,194,7,27,1,1,2,2,0,194,0.7063,0.1816,0.0522,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,3,2,2,84,1,1,2,1,1,1,145,2,2,2,1,3,2,1,1,1,6,99,99,1,2,2,2,1,1,1,2,14,1,1,1,1,1,1,1,1,1,1,2,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,5,1,1,25,183,7,27,15,1,2,2,0,183,0.8679,0.3291,0.0871,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ball_defect
4,16,2,1,65,1,1,1,1,1,1,155,2,2,2,2,3,3,1,1,0,6,99,99,3,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,133,186,7,27,1,1,2,2,0,186,0.6934,0.2003,0.0854,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
2,9,2,1,76,1,1,2,1,1,1,160,1,1,1,2,1,1,1,2,0,6,99,99,5,1,1,1,2,1,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,15,1,1,1,0,1,1,1,1,1,1,1,2,2,2,1,21,183,5,14,1,1,2,2,0,183,0.4329,0.1194,0.0304,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
2,22,1,2,82,1,1,2,1,1,1,180,2,2,2,2,2,3,1,1,0,6,99,99,7,2,1,2,2,1,1,1,14,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,26,1,1,2,1,26,4,1,1,1,1,1,1,32,53,5,14,1,1,2,2,1,26,0.9605,0.6129,0.2947,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Ball_defect
1,3,2,1,68,1,1,1,1,1,1,120,2,2,2,1,1,2,1,1,0,21,99,99,5,1,3,1,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,0,1,2,1,8,2,1,1,1,1,1,1,20,8,7,27,1,1,2,2,1,8,0.5713,0.1375,0.0484,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Inner_race_defect
3,42,2,1,62,1,1,2,2,1,1,180,1,2,1,1,1,1,1,1,0,21,99,99,5,2,2,2,2,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,2,2,1,26,191,5,14,1,1,2,2,0,191,0.1919,0.0401,0.0151,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
10,24,2,1,83,1,1,2,2,1,1,140,2,2,1,1,1,1,1,1,0,21,99,99,5,1,1,1,2,1,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,15,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,34,200,5,14,1,1,2,2,0,200,0.5529,0.1653,0.0356,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
5,32,1,1,66,1,1,2,2,1,1,180,2,2,2,1,1,2,1,1,0,21,99,99,5,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,14,1,1,1,0,1,1,1,1,1,1,3,1,2,2,3,26,201,6,19,1,1,2,2,0,201,0.7444,0.2669,0.1349,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,10,2,1,70,1,1,2,1,1,1,145,1,1,1,2,1,1,1,1,0,21,99,99,5,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,14,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,20,187,7,27,1,1,2,2,0,187,0.2616,0.0615,0.0183,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,22,2,1,66,1,1,1,1,1,1,140,2,2,2,1,2,2,1,1,0,21,99,99,6,1,2,1,2,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,47,185,7,27,1,1,2,2,0,185,0.6211,0.1622,0.0636,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
